dimension,categoria,indicador,valor
ingresos,Quintil bajo,RMSE Tf2 comidas,4.55777873569312
ingresos,Quintil bajo,VoL predicho promedio,4.17167663567454
ingresos,Quintil bajo,VoL predicho mediana,3.84327018699612
ingresos,Quintil bajo,VoL observado promedio,4.93609310795477
ingresos,Quintil bajo,VoL observado mediana,3.73810919255149
ingresos,Quintil bajo,VTAW predicho promedio,1.00118583590469
ingresos,Quintil bajo,VTAW observado promedio,1.76560230818492
ingresos,Quintil bajo,Weighted wage rate promedio,3.17049079976985
ingresos,Quintil bajo,N ingreso libre observado <= 0,1611
ingresos,Quintil bajo,Porcentaje ingreso libre observado <= 0,0.30897583429229
ingresos,Quintil bajo,N ingreso libre predicho <= 0,1
ingresos,Quintil bajo,Porcentaje ingreso libre predicho <= 0,0.000191791331031837
ingresos,Quintil bajo,N ingreso potencial neto Ec <= 0,0
ingresos,Quintil bajo,Porcentaje ingreso potencial neto Ec <= 0,0
ingresos,Quintil bajo,Media cierre temporal observado,168
ingresos,Quintil bajo,Media cierre temporal predicho,168
ingresos,Quintil bajo,Media diferencia cierre temporal predicho,-1.63531124455719e-17
ingresos,Quintil medio,N personas estimadas,1507
ingresos,Quintil medio,N parametros,3
ingresos,Quintil medio,Log likelihood,-7429.01473815547
ingresos,Quintil medio,Metodo elegido,BFGS
ingresos,Quintil medio,Return code,0
ingresos,Quintil medio,PH,0.399452238685184
ingresos,Quintil medio,tw,0.196295460086441
ingresos,Quintil medio,th1,0.795127853122134
ingresos,Quintil medio,Tw observado promedio,55.8520637027206
ingresos,Quintil medio,Tw predicho promedio,56.3363900937157
ingresos,Quintil medio,Tf1 ocio observado promedio,36.8227339084273
ingresos,Quintil medio,Tf1 ocio predicho promedio,36.7740037460975
ingresos,Quintil medio,Tf2 comidas observado promedio,9.91076310550763
ingresos,Quintil medio,Tf2 comidas predicho promedio,9.47516687684246
ingresos,Quintil medio,RMSE Tw,11.7256903038212
ingresos,Quintil medio,RMSE Tf1 ocio,11.8153533193906
ingresos,Quintil medio,RMSE Tf2 comidas,4.40196999238511
ingresos,Quintil medio,VoL predicho promedio,5.29246372434539
ingresos,Quintil medio,VoL predicho mediana,4.27351958597633
ingresos,Quintil medio,VoL observado promedio,6.1562421643445
ingresos,Quintil medio,VoL observado mediana,5.06226696020332
ingresos,Quintil medio,VTAW predicho promedio,1.06268504086829
ingresos,Quintil medio,VTAW observado promedio,1.92646348086739
ingresos,Quintil medio,Weighted wage rate promedio,4.22977868347711
ingresos,Quintil medio,N ingreso libre observado <= 0,224
ingresos,Quintil medio,Porcentaje ingreso libre observado <= 0,0.148639681486397
ingresos,Quintil medio,N ingreso libre predicho <= 0,0
ingresos,Quintil medio,Porcentaje ingreso libre predicho <= 0,0
ingresos,Quintil medio,N ingreso potencial neto Ec <= 0,0
ingresos,Quintil medio,Porcentaje ingreso potencial neto Ec <= 0,0
ingresos,Quintil medio,Media cierre temporal observado,168
ingresos,Quintil medio,Media cierre temporal predicho,168
ingresos,Quintil medio,Media diferencia cierre temporal predicho,1.13158763491987e-16
ingresos,Quintil alto,N personas estimadas,1204
ingresos,Quintil alto,N parametros,3
ingresos,Quintil alto,Log likelihood,-5966.35851754216
ingresos,Quintil alto,Metodo elegido,BFGS
ingresos,Quintil alto,Return code,0
ingresos,Quintil alto,PH,0.502857132080937
ingresos,Quintil alto,tw,0.0818325042002021
ingresos,Quintil alto,th1,0.804253690330057
ingresos,Quintil alto,Tw observado promedio,54.8939700996678
ingresos,Quintil alto,Tw predicho promedio,55.4380624920052
ingresos,Quintil alto,Tf1 ocio observado promedio,38.4545016611296
ingresos,Quintil alto,Tf1 ocio predicho promedio,38.3029712765367
ingresos,Quintil alto,Tf2 comidas observado promedio,9.71507475083057
ingresos,Quintil alto,Tf2 comidas predicho promedio,9.32251274308597
ingresos,Quintil alto,RMSE Tw,12.6024013109611
ingresos,Quintil alto,RMSE Tf1 ocio,12.3609064283566
ingresos,Quintil alto,RMSE Tf2 comidas,4.25251059549784
ingresos,Quintil alto,VoL predicho promedio,8.2558891967691
ingresos,Quintil alto,VoL predicho mediana,5.78021673421541
ingresos,Quintil alto,VoL observado promedio,10.230603453795
ingresos,Quintil alto,VoL observado mediana,7.32327690019647
ingresos,Quintil alto,VTAW predicho promedio,0.888117866204319
ingresos,Quintil alto,VTAW observado promedio,2.86283212323022
ingresos,Quintil alto,Weighted wage rate promedio,7.36777133056478
ingresos,Quintil alto,N ingreso libre observado <= 0,172
ingresos,Quintil alto,Porcentaje ingreso libre observado <= 0,0.142857142857143
ingresos,Quintil alto,N ingreso libre predicho <= 0,0
ingresos,Quintil alto,Porcentaje ingreso libre predicho <= 0,0
ingresos,Quintil alto,N ingreso potencial neto Ec <= 0,0
ingresos,Quintil alto,Porcentaje ingreso potencial neto Ec <= 0,0
ingresos,Quintil alto,Media cierre temporal observado,168
ingresos,Quintil alto,Media cierre temporal predicho,168
ingresos,Quintil alto,Media diferencia cierre temporal predicho,-2.36060709554851e-17
territorio,Norte,N personas estimadas,2120
territorio,Norte,N parametros,3
territorio,Norte,Log likelihood,-10735.0728947746
territorio,Norte,Metodo elegido,BFGS
territorio,Norte,Return code,0
territorio,Norte,PH,0.296895053146602
territorio,Norte,tw,0.316795813100334
territorio,Norte,th1,0.798416200052494
territorio,Norte,Tw observado promedio,54.4533396226415
territorio,Norte,Tw predicho promedio,55.191729051016
territorio,Norte,Tf1 ocio observado promedio,36.5551462264151
territorio,Norte,Tf1 ocio predicho promedio,36.3285940678023
territorio,Norte,Tf2 comidas observado promedio,9.68406603773585
territorio,Norte,Tf2 comidas predicho promedio,9.17222876797408
territorio,Norte,RMSE Tw,13.0468002402729
territorio,Norte,RMSE Tf1 ocio,12.8889914845889
territorio,Norte,RMSE Tf2 comidas,4.56079317277248
territorio,Norte,VoL predicho promedio,5.97922879289591
territorio,Norte,VoL predicho mediana,4.54817844139643
territorio,Norte,VoL observado promedio,7.61751876986778
territorio,Norte,VoL observado mediana,4.95589440823314
territorio,Norte,VTAW predicho promedio,1.96686372261289
territorio,Norte,VTAW observado promedio,3.60515369958476
territorio,Norte,Weighted wage rate promedio,4.01236507028302
territorio,Norte,N ingreso libre observado <= 0,500
territorio,Norte,Porcentaje ingreso libre observado <= 0,0.235849056603774
territorio,Norte,N ingreso libre predicho <= 0,0
territorio,Norte,Porcentaje ingreso libre predicho <= 0,0
territorio,Norte,N ingreso potencial neto Ec <= 0,0
territorio,Norte,Porcentaje ingreso potencial neto Ec <= 0,0
territorio,Norte,Media cierre temporal observado,168
territorio,Norte,Media cierre temporal predicho,168
territorio,Norte,Media diferencia cierre temporal predicho,4.02194001373642e-17
territorio,Centro,N personas estimadas,4004
territorio,Centro,N parametros,3
territorio,Centro,Log likelihood,-19892.1040116701
territorio,Centro,Metodo elegido,BFGS
territorio,Centro,Return code,0
territorio,Centro,PH,0.244059166852104
territorio,Centro,tw,0.325996548717522
territorio,Centro,th1,0.799263445763741
territorio,Centro,Tw observado promedio,53.1162137862138
territorio,Centro,Tw predicho promedio,53.8699092119064
territorio,Centro,Tf1 ocio observado promedio,37.125989010989
territorio,Centro,Tf1 ocio predicho promedio,36.8721513640114
territorio,Centro,Tf2 comidas observado promedio,9.76036963036963
territorio,Centro,Tf2 comidas predicho promedio,9.26051185165463
territorio,Centro,RMSE Tw,12.3381287896837
territorio,Centro,RMSE Tf1 ocio,12.2885241335654
territorio,Centro,RMSE Tf2 comidas,4.36377741458538
territorio,Centro,VoL predicho promedio,6.12670527364195
territorio,Centro,VoL predicho mediana,4.721335862462
territorio,Centro,VoL observado promedio,7.94719375958239
territorio,Centro,VoL observado mediana,4.88473659386559
territorio,Centro,VTAW predicho promedio,2.18155737554005
territorio,Centro,VTAW observado promedio,4.00204586148049
territorio,Centro,Weighted wage rate promedio,3.9451478981019
territorio,Centro,N ingreso libre observado <= 0,1065
territorio,Centro,Porcentaje ingreso libre observado <= 0,0.265984015984016
territorio,Centro,N ingreso libre predicho <= 0,1
territorio,Centro,Porcentaje ingreso libre predicho <= 0,0.00024975024975025
territorio,Centro,N ingreso potencial neto Ec <= 0,0
territorio,Centro,Porcentaje ingreso potencial neto Ec <= 0,0
territorio,Centro,Media cierre temporal observado,168
territorio,Centro,Media cierre temporal predicho,168
territorio,Centro,Media diferencia cierre temporal predicho,3.54916451428621e-17
territorio,Sur,N personas estimadas,1801
territorio,Sur,N parametros,3
territorio,Sur,Log likelihood,-8967.14175536215
territorio,Sur,Metodo elegido,BFGS
territorio,Sur,Return code,0
territorio,Sur,PH,0.26857299426186
territorio,Sur,tw,0.205733722696969
territorio,Sur,th1,0.803885538305834
territorio,Sur,Tw observado promedio,51.7943198223209
territorio,Sur,Tw predicho promedio,52.5106260318614
territorio,Sur,Tf1 ocio observado promedio,38.4385452526374
territorio,Sur,Tf1 ocio predicho promedio,38.2754108466975
territorio,Sur,Tf2 comidas observado promedio,9.89077179344808
territorio,Sur,Tf2 comidas predicho promedio,9.33759998984749
territorio,Sur,RMSE Tw,11.6044186914157
territorio,Sur,RMSE Tf1 ocio,11.6748061326582
territorio,Sur,RMSE Tf2 comidas,4.68953807395581
territorio,Sur,VoL predicho promedio,5.46627166308005
territorio,Sur,VoL predicho mediana,4.18525947650324
territorio,Sur,VoL observado promedio,6.81272008387082
territorio,Sur,VoL observado mediana,4.4926020741219
territorio,Sur,VTAW predicho promedio,1.31667363143096
territorio,Sur,VTAW observado promedio,2.66312205222174
territorio,Sur,Weighted wage rate promedio,4.14959803164908
territorio,Sur,N ingreso libre observado <= 0,442
territorio,Sur,Porcentaje ingreso libre observado <= 0,0.245419211549139
territorio,Sur,N ingreso libre predicho <= 0,0
territorio,Sur,Porcentaje ingreso libre predicho <= 0,0
territorio,Sur,N ingreso potencial neto Ec <= 0,0
territorio,Sur,Porcentaje ingreso potencial neto Ec <= 0,0
territorio,Sur,Media cierre temporal observado,168
territorio,Sur,Media cierre temporal predicho,168
territorio,Sur,Media diferencia cierre temporal predicho,-1.89372855727289e-16
cluster_tiempo,Cuidadores domesticos,N personas estimadas,2514
cluster_tiempo,Cuidadores domesticos,N parametros,3
cluster_tiempo,Cuidadores domesticos,Log likelihood,-11586.232464891
cluster_tiempo,Cuidadores domesticos,Metodo elegido,BFGS
cluster_tiempo,Cuidadores domesticos,Return code,0
cluster_tiempo,Cuidadores domesticos,PH,0.0633708327690127
cluster_tiempo,Cuidadores domesticos,tw,1.20881262915142
cluster_tiempo,Cuidadores domesticos,th1,0.760161233306955
cluster_tiempo,Cuidadores domesticos,Tw observado promedio,65.2251352426412
cluster_tiempo,Cuidadores domesticos,Tw predicho promedio,65.7825437238073
cluster_tiempo,Cuidadores domesticos,Tf1 ocio observado promedio,29.5604932378679
cluster_tiempo,Cuidadores domesticos,Tf1 ocio predicho promedio,29.3576884051055
cluster_tiempo,Cuidadores domesticos,Tf2 comidas observado promedio,9.61725934765314
cluster_tiempo,Cuidadores domesticos,Tf2 comidas predicho promedio,9.26265569924954
cluster_tiempo,Cuidadores domesticos,RMSE Tw,9.5837113470222
cluster_tiempo,Cuidadores domesticos,RMSE Tf1 ocio,9.0064237504685
cluster_tiempo,Cuidadores domesticos,RMSE Tf2 comidas,4.11331633398696
cluster_tiempo,Cuidadores domesticos,VoL predicho promedio,22.6452724896994
cluster_tiempo,Cuidadores domesticos,VoL predicho mediana,15.3503197002121
cluster_tiempo,Cuidadores domesticos,VoL observado promedio,27.476025561784
cluster_tiempo,Cuidadores domesticos,VoL observado mediana,16.7161764786433
cluster_tiempo,Cuidadores domesticos,VTAW predicho promedio,19.1314220326588
cluster_tiempo,Cuidadores domesticos,VTAW observado promedio,23.9621751047434
cluster_tiempo,Cuidadores domesticos,Weighted wage rate promedio,3.51385045704057
cluster_tiempo,Cuidadores domesticos,N ingreso libre observado <= 0,780
cluster_tiempo,Cuidadores domesticos,Porcentaje ingreso libre observado <= 0,0.310262529832936
cluster_tiempo,Cuidadores domesticos,N ingreso libre predicho <= 0,6
cluster_tiempo,Cuidadores domesticos,Porcentaje ingreso libre predicho <= 0,0.00238663484486874
cluster_tiempo,Cuidadores domesticos,N ingreso potencial neto Ec <= 0,0
cluster_tiempo,Cuidadores domesticos,Porcentaje ingreso potencial neto Ec <= 0,0
cluster_tiempo,Cuidadores domesticos,Media cierre temporal observado,168
cluster_tiempo,Cuidadores domesticos,Media cierre temporal predicho,168
cluster_tiempo,Cuidadores domesticos,Media diferencia cierre temporal predicho,0
cluster_tiempo,Rutina flexible,N personas estimadas,1770
cluster_tiempo,Rutina flexible,N parametros,3
cluster_tiempo,Rutina flexible,Log likelihood,-8400.93293659893
cluster_tiempo,Rutina flexible,Metodo elegido,BFGS
cluster_tiempo,Rutina flexible,Return code,0
cluster_tiempo,Rutina flexible,PH,0.0327559543364787
cluster_tiempo,Rutina flexible,tw,0.232708774512567
cluster_tiempo,Rutina flexible,th1,0.835566612985628
cluster_tiempo,Rutina flexible,Tw observado promedio,26.3032146892655
cluster_tiempo,Rutina flexible,Tw predicho promedio,26.7711860306721
cluster_tiempo,Rutina flexible,Tf1 ocio observado promedio,51.2384576271186
cluster_tiempo,Rutina flexible,Tf1 ocio predicho promedio,51.1031977442043
cluster_tiempo,Rutina flexible,Tf2 comidas observado promedio,10.3894463276836
cluster_tiempo,Rutina flexible,Tf2 comidas predicho promedio,10.0567348691914
cluster_tiempo,Rutina flexible,RMSE Tw,8.66302691745
cluster_tiempo,Rutina flexible,RMSE Tf1 ocio,10.0615826790674
cluster_tiempo,Rutina flexible,RMSE Tf2 comidas,4.89183407433699
cluster_tiempo,Rutina flexible,VoL predicho promedio,10.5668522048851
cluster_tiempo,Rutina flexible,VoL predicho mediana,7.47327983582208
cluster_tiempo,Rutina flexible,VoL observado promedio,12.7811199778351
cluster_tiempo,Rutina flexible,VoL observado mediana,0
cluster_tiempo,Rutina flexible,VTAW predicho promedio,7.17714538793593
cluster_tiempo,Rutina flexible,VTAW observado promedio,9.39141316088591
cluster_tiempo,Rutina flexible,Weighted wage rate promedio,3.38970681694915
cluster_tiempo,Rutina flexible,N ingreso libre observado <= 0,1061
cluster_tiempo,Rutina flexible,Porcentaje ingreso libre observado <= 0,0.599435028248588
cluster_tiempo,Rutina flexible,N ingreso libre predicho <= 0,3
cluster_tiempo,Rutina flexible,Porcentaje ingreso libre predicho <= 0,0.00169491525423729
